x,y,r,E_x,E_y,E_z,E,phi
0,91,64.66065264130884,-2.9385623945545317e-05,-0.0,-0.0,2.9385623945545317e-05,0.0
0,92,65.29931086925804,-2.5596842135526464e-05,-0.0,-0.0,2.5596842135526464e-05,0.0
0,93,65.94694837519019,-2.183586099283106e-05,-0.0,-0.0,2.183586099283106e-05,0.0
0,94,66.60330322138685,-1.8105424639241308e-05,-0.0,-0.0,1.8105424639241308e-05,0.0
0,95,67.26812023536856,-1.4408167684156496e-05,-0.0,-0.0,1.4408167684156496e-05,0.0
0,96,67.94115100585212,-1.0746618886267389e-05,-0.0,-0.0,1.0746618886267389e-05,0.0
0,97,68.62215385719105,-7.1232048791789385e-06,-0.0,-0.0,7.1232048791789385e-06,0.0
0,98,69.31089380465383,-3.5402539670956023e-06,-0.0,-0.0,3.5402539670956023e-06,0.0
0,99,70.00714249274856,-0.0,-0.0,-0.0,0.0,0.0
1,0,70.00714249274856,-0.0,-6.701606172764794e-06,-0.0,6.701606172764794e-06,0.0
1,1,69.29646455628166,-1.3305155960452967e-05,-1.3305155701606853e-05,9.689308576999539e-08,1.8816581295390736e-05,1.3403212345529588e-05
1,2,68.59300255857006,-2.6415761496167047e-05,-1.3104609302113624e-05,1.9229388790851674e-07,2.9488306450570394e-05,2.6610311403213706e-05
1,3,67.89698078707183,-3.932303318174272e-05,-1.2895362628712087e-05,2.8612583230822365e-07,4.138445582498745e-05,3.9612430949756837e-05
1,4,67.20863039818622,-5.201851683207031e-05,-1.2677744616330882e-05,3.783149362635562e-07,5.354245440915357e-05,5.240103666063788e-05
1,5,66.52818951391959,-6.449408154942906e-05,-1.2452078032663625e-05,4.6878984413939586e-07,6.568683708441073e-05,6.49679201824186e-05
1,6,65.85590330410783,-7.674191328975828e-05,-1.2218678986835314e-05,5.574818619090793e-07,7.771054083959567e-05,7.730519272596513e-05
1,7,65.19202405202648,-8.875450792509365e-05,-1.1977856415597033e-05,6.44324988334918e-07,8.956141399078491e-05,8.940527815608923e-05
1,8,64.53681120105021,-0.00010052466378006271,-1.1729911554959088e-05,7.292559442214502e-07,0.00010120934081108324,0.0001012609055571592
1,9,63.89053137985315,-0.00011204547363123371,-1.1475137405673544e-05,8.122141988783796e-07,0.00011263448242714766,0.0001128651012660074
1,10,63.25345840347388,-0.00012331031616847826,-1.1213818202475501e-05,8.931419946263635e-07,0.00012382237881284144,0.00012421118036850628
1,11,62.625873247404705,-0.0001343128469254848,-1.0946228900724736e-05,9.719843688251416e-07,0.0001347616619442971,0.0001352927376709584
1,12,62.00806399170998,-0.00014504698870213036,-1.0672634692705872e-05,1.0486891727663614e-06,0.00014544288848830305,0.00014610363816995576
1,13,61.40032573203501,-0.000155506921516051,-1.0393290569437767e-05,1.123207089028254e-06,0.00015585789913387404,0.00015663800705637015
1,14,60.802960454241045,-0.0001656870721359262,-1.0108440946501445e-05,1.1954916458505548e-06,0.00016599944473286594,0.0001668902193088313
1,15,60.21627686929839,-0.00017558210326796525,-9.818319371605774e-06,1.2654992289569568e-06,0.00017586095607491662,0.00017685488894937304
1,16,59.64059020499378,-0.00018518690248748177,-9.523148333743519e-06,1.333189091188219e-06,0.00018543639502602348,0.00018652685805204284
1,17,59.07622195096772,-0.0001944965710271647,-9.22313919630741e-06,1.3985233591995e-06,0.00019472015382477907,0.00019590118561686008
1,18,58.52349955359813,-0.00020350641255628335,-8.918492276545941e-06,1.4614670378962499e-06,0.00020370698402832896,0.00020497313644465766
1,19,57.982756057296896,-0.00021221192210886173,-8.609397093166656e-06,1.5219880122857425e-06,0.00021239194441163479,0.00021373817016995196
1,20,57.4543296888929,-0.00022060877534070165,-8.296032804962051e-06,1.5800570466593158e-06,0.00022077036145709387,0.00022219193063099097
1,21,56.938563381947034,-0.00022869281831840166,-7.978568862837367e-06,1.6356477812455215e-06,0.00022883779857177616,0.00023033023577987606
1,22,56.43580423808985,-0.00023646005806581645,-7.657165894989679e-06,1.6887367262592506e-06,0.00023659003166186712,0.0002381490683566657
1,23,55.94640292279746,-0.0002439066541123324,-7.331976842711607e-06,1.7393032535000885e-06,0.00024402302961094193,0.0002456445675698554
1,24,55.47071299343465,-0.0002510289113042591,-7.003148361359385e-06,1.7873295851771856e-06,0.0002511329387886401,0.0002528130220420889
1,25,55.00909015790027,-0.0002578232741538333,-6.670822496232325e-06,1.8328007801595813e-06,0.0002579160710907304,0.0002596508642925742
1,26,54.56189146281496,-0.0002642863230079536,-6.335138636714955e-06,1.875704717932506e-06,0.000264368895255852,0.00026615466703455357
1,27,54.12947441089743,-0.00027041477231939373,-5.996235745204419e-06,1.916032079671547e-06,0.00027048803136292727,0.0002723211415660041
1,28,53.71219600798314,-0.00027620547129672015,-5.654254849603264e-06,1.953776326743572e-06,0.00027627024851417225,0.0002781471385249624
1,29,53.31041174104736,-0.0002816554071942153,-5.309341778172657e-06,1.988933676918246e-06,0.0002817124657678958,0.00028362965126521063
1,30,52.92447448959697,-0.00028676171147704743,-4.961650105216481e-06,2.0215030779274334e-06,0.00028681175641124976,0.0002887658220813077
1,31,52.55473337388365,-0.0002915216690601391,-4.6113442654851925e-06,2.051486178407982e-06,0.0002915653556633303,0.0002935529514756436
1,32,52.20153254455275,-0.0002959327307718665,-4.258602783323431e-06,2.078887296476313e-06,0.0002959706718784002,0.0002979885106122781
1,33,51.86520991955976,-0.00029999252913371136,-3.9036215514499635e-06,2.103713385809427e-06,0.0003000253012785209,0.00030207015704229045
1,34,51.54609587543949,-0.000303698897475304,-3.5466170837121958e-06,2.1259739993454623e-06,0.00030372704618769066,0.00030579575371517803
1,35,51.24451190127583,-0.00030704989232290523,-3.1878296560607664e-06,2.1456812505515498e-06,0.0003070739366690907,0.00030916339120971484
1,36,50.96076922496363,-0.0003100438189081571,-2.827526242546967e-06,2.1628497722805072e-06,0.00031006425538417657,0.00031217141302729957
1,37,50.695167422546305,-0.00031267925954544076,-2.4660031479963626e-06,2.1774966734291264e-06,0.00031269656540034753,0.0003148184436948088
1,38,50.44799302251776,-0.0003149551045239682,-2.1035882361279017e-06,2.1896414933139966e-06,0.0003149697405768373,0.0003171034193232923
1,39,50.21951811795888,-0.0003168705850572364,-1.7406426535160357e-06,2.1993061537286813e-06,0.00031688299805909494,0.0003190256201670646
