x,y,E_x,E_y,E_z
3,55,-0.017485740114799118,0.00016531327431993162,1.6454830052192726e-05
3,56,-0.017424766494933002,0.00019643921861595484,1.7131242542243325e-05
3,57,-0.01735512554217958,0.00023042864397627982,1.6422278695089887e-05
3,58,-0.01727295352086789,0.0002634218140882723,1.7131976140196542e-05
3,59,-0.01717993179951838,0.0003002677417414147,1.6333693421299866e-05
3,60,-0.017075138167297686,0.0003356710296747861,1.7073573164640143e-05
3,61,-0.01695670427197531,0.0003757769708150893,1.6183093652710062e-05
3,62,-0.016827533825647153,0.00041404653687576384,1.6950326149040018e-05
3,63,-0.016681429827166607,0.00045768717194917194,1.5964889677994726e-05
3,64,-0.01652586061364156,0.0004991690817791154,1.6756558147937306e-05
3,65,-0.016349693340010085,0.0005464722086031028,1.5674147765779023e-05
3,66,-0.016165517072490507,0.00059138017634075,1.6486799051307344e-05
3,67,-0.015956860492232026,0.0006423115026474926,1.5306814546433428e-05
3,68,-0.01574177705742704,0.000690706843470057,1.6135966153074666e-05
3,69,-0.015498283589334309,0.0007450585735093648,1.4859892192020663e-05
3,70,-0.015250007765999158,0.0007968336496584523,1.569954694687417e-05
3,71,-0.014969525669184507,0.00085421791202955,1.4331559671086624e-05
3,72,-0.014685903289468085,0.0009090844433948288,1.5173781341398102e-05
3,73,-0.014366596582340435,0.0009689326092525118,1.3721239120814688e-05
3,74,-0.014045726459220637,0.001026416188951454,1.4555839480109856e-05
3,75,-0.01368619314632312,0.0010879850172524005,1.3029609871196418e-05
3,76,-0.01332655024627935,0.0011474270104794605,1.3843990261806077e-05
3,77,-0.012925934077242482,0.001209812322129744,1.2258575626280382e-05
3,78,-0.012526488725955336,0.0012703800308461397,1.3037754656795852e-05
3,79,-0.012084579351601005,0.0013325382614019533,1.1411192570410372e-05
3,80,-0.011644906807492455,0.001393243819296272,1.2138037165602272e-05
3,81,-0.011162223107070402,0.0014540213485839289,1.0491567614498432e-05
3,82,-0.010682597696694008,0.0015137492944359288,1.114722841918242e-05
3,83,-0.010160449283610576,0.0015719189321052162,9.504736596386773e-06
3,84,-0.00964191751785647,0.0016294618314760742,1.006927208219155e-05
3,85,-0.009082440021122126,0.0016837652916146442,8.456532045678783e-06
3,86,-0.008526867728160664,0.0017378661822998048,8.909689954591377e-06
3,87,-0.007933028395087907,0.0017870608563493456,7.35344922058942e-06
3,88,-0.00734311790881896,0.0018364607334755319,7.675560475735657e-06
3,89,-0.006718689349900512,0.001879368619729536,6.202517672250843e-06
3,90,-0.006097964140747631,0.0019228567037834227,6.375447663796094e-06
3,91,-0.005447465575599649,0.001958413021769483,5.011183765160285e-06
3,92,-0.004800221329782095,0.0019948772148087454,5.019279765258039e-06
3,93,-0.004128828399482824,0.0020221760637291796,3.7872075607549294e-06
3,94,-0.003460051340724706,0.0020506508335524903,3.6181793901159803e-06
3,95,-0.00277347731027519,0.0020689852725785792,2.5385754267815905e-06
