x,y,r,M_x,M_y,M_z,M,phi
53,97,47.095647357266465,-0.004308314389993175,3.837695985699392e-05,0.0,0.004308485310880162,0.008598703118319291
53,98,48.093658625644196,-0.0042993515591596455,1.91501362148609e-05,0.0,0.004299394208137412,0.004296362974760616
53,99,49.09175083453431,-0.002148181487380308,-0.0,0.0,0.002148181487380308,0.0
54,0,50.15974481593781,0.0020602148092302847,-0.0,0.0,0.0020602148092302847,0.0
54,1,49.16299421312742,0.00412318501068806,2.380606882380074e-05,0.0,0.004123253734767671,0.004120429618460569
54,2,48.16637831516918,0.004131478008607539,4.770296139880274e-05,0.0,0.004131753393915703,0.00824637002137612
54,3,47.16990566028302,0.0041453570893498345,7.178277675743295e-05,0.0,0.004145978553401107,0.012383385635675648
54,4,46.17358552246078,0.004164876684778673,9.613986355951759e-05,0.0,0.0041659861584957564,0.01653708420007579
54,5,45.17742799230607,0.004190113843795267,0.00012087200634537838,0.0,0.00419185687564386,0.020713139005232993
54,6,44.181444068749045,0.004221169123510152,0.0001460816881160669,0.0,0.004223696086235172,0.024917311887666323
54,7,43.18564576337837,0.004258167765757511,0.0001718774588201251,0.0,0.004261635200505409,0.029155477252253297
54,8,42.190046219457976,0.004301261183268587,0.00019837544314386946,0.0,0.00430583332040798,0.033433647419181346
54,9,41.19465984809196,0.00435062878673215,0.0002257010261372261,0.0,0.004356479288730965,0.03775799961879047
54,10,40.19950248448356,0.004406480191885019,0.0002539907619379944,0.0,0.004413794171529171,0.04213490499264565
54,11,39.20459156782532,0.00446905785497248,0.00028339455956129245,0.0,0.004478034232504277,0.04657096000256051
54,12,38.2099463490856,0.004538640195733929,0.0003140782109009657,0.0,0.004549494471795133,0.05107302070259061
54,13,37.21558813185679,0.0046155452799097815,0.00034622634041748396,0.0,0.004628512818357139,0.05564824039402837
54,14,36.22154055254967,0.004700135148632094,0.0003800458743549555,0.0,0.004715475085505284,0.06030411126241017
54,15,35.22782990761707,0.004792820900567221,0.0004157701509345593,0.0,0.0048108208242795885,0.06504851069129255
54,16,34.23448553724738,0.004894068655080998,0.0004536638234151555,0.0,0.004915050240366012,0.06988975306354461
54,17,33.24154027718932,0.005004406551929644,0.0004940287473586616,0.0,0.005028732379060663,0.07483664800145455
54,18,32.2490309931942,0.005124432976191161,0.0005372110948265799,0.0,0.005152514831408074,0.0798985661674039
54,19,31.25699921617557,0.005254826237747215,0.0005836100055822274,0.0,0.0052871352760764725,0.08508551395383687
54,20,30.265491900843113,0.005396355984307058,0.0006336881742140879,0.0,0.0054334352495916775,0.09040821864289833
54,21,29.274562336608895,0.0055498966877623665,0.0006879848901090932,0.0,0.005592376637338915,0.09587822592245099
54,22,28.284271247461902,0.00571644361792642,0.0007471322051341642,0.0,0.005765061506079561,0.10150801201842306
54,23,27.294688127912362,0.005897131808046581,0.0008118751168916319,0.0,0.005952756064790706,0.10731111315830383
54,24,26.30589287593181,0.006093258625509232,0.0008830969450782863,0.0,0.006156919756806098,0.11330227563451623
54,25,25.317977802344327,0.006306310691009606,0.0009618514757957497,0.0,0.006379240769326121,0.11949763040932229
54,26,24.331050121192877,0.006537996040670041,0.001049403998569419,0.0,0.006621679619253005,0.12591489701653544
54,27,23.345235059857504,0.0067902825949137935,0.0011472841291108316,0.0,0.006886522968211084,0.13257362249066237
54,28,22.360679774997898,0.007065444174055344,0.0012573543947041604,0.0,0.007176450477121295,0.13949546220636302
54,29,21.37755832643195,0.007366115456040281,0.001381900103538572,0.0,0.007494618389743099,0.14670451083877306
54,30,20.396078054371138,0.007695357347137749,0.0015237482427542803,0.0,0.007844764713325932,0.1542276931184436
54,31,19.4164878389476,0.008056734110286942,0.0016864263842372024,0.0,0.008231342446606902,0.16209522553304856
54,32,18.439088914585774,0.008454403027113588,0.00187437733026731,0.0,0.00865968942405485,0.17034116133901747
54,33,17.46424919657298,0.008893215885559427,0.0020932522851658114,0.0,0.009136246161116635,0.17900403158727574
54,34,16.492422502470642,0.00937882826246815,0.002350315901408856,0.0,0.009668836766296485,0.18812759311013633
54,35,15.524174696260024,0.009917805605101956,0.002655012477007432,0.0,0.010267032642085878,0.19776168811221204
54,36,14.560219778561036,0.01051770096659331,0.003019766696485668,0.0,0.01094262420646354,0.20796320432034024
54,37,13.601470508735444,0.011187050931951728,0.003461128758887877,0.0,0.011710231459697231,0.21879709004539866
54,38,12.649110640673518,0.01193517993938814,0.004001428187857536,0.0,0.012588087532590244,0.2303373061842437
54,39,11.704699910719626,0.012771591395379867,0.004671179449239005,0.0,0.013599024384768704,0.24266744992417494
54,40,10.770329614269007,0.013704502590976969,0.005512588445608216,0.0,0.014771662825719643,0.25588048897500343
54,41,9.848857801796104,0.014737645084948348,0.006584625755736873,0.0,0.01614173097883296,0.2700764551061289
54,42,8.94427190999916,0.01586361157786842,0.007970178034231362,0.0,0.017753250693628618,0.2853557791449001
54,43,8.06225774829855,0.017050472763449703,0.00978548343953961,0.0,0.019658949809250852,0.3018036782618657
54,44,7.211102550927978,0.01821575594809871,0.012190576985890433,0.0,0.02191857504514413,0.31945672467179953
54,45,6.4031242374328485,0.019178369440879223,0.01539462691660079,0.0,0.024592771139344577,0.33823519015806314
54,46,5.656854249492381,0.019577897654154325,0.019636646329166396,0.0,0.027728901089175993,0.357813463553558
54,47,5.0,0.018765826044565448,0.025090201149529867,0.0,0.03133168397738559,0.3773909854663718
54,48,4.47213595499958,0.015746507431744716,0.031581724758031116,0.0,0.03528962786698136,0.39534511564268887
54,49,4.123105625617661,0.009456150774213884,0.03797081015790271,0.0,0.03913056620485006,0.4088840003298612
54,50,4.0,-2.8628299828692416e-05,0.04134410879542569,0.0,0.04134411870710932,0.41425741719111664
54,51,4.123105625617661,-0.009513434447662283,0.037970546421971646,0.0,0.039144192807785305,0.40882674373020383
54,52,4.47213595499958,-0.01580387236974587,0.03158119697877071,0.0,0.03531478988315141,0.3952305482957921
54,53,5.0,-0.018823326567558557,0.02508940871096349,0.0,0.03136552331039172,0.3772189989907121
54,54,5.656854249492381,-0.019635588299170392,0.019635588304369317,0.0,0.027768915281537417,0.35758389516067496
54,55,6.4031242374328485,-0.019236305049153607,0.015393302064120512,0.0,0.024637150411144334,0.3379478223923713
54,56,7.211102550927978,-0.01827399175366967,0.012188983744926774,0.0,0.021966112522412252,0.31911128506236774
54,57,8.06225774829855,-0.017109064483038644,0.009783619923843911,0.0,0.01970886364809016,0.30139983888503197
54,58,8.94427190999916,-0.015922615502348803,0.007968042024672495,0.0,0.017805037998908774,0.28489315609629046
54,59,9.848857801796104,-0.014797118172724166,0.006582214691470856,0.0,0.01619506889340637,0.26955460788033436
54,60,10.770329614269007,-0.013764502563607589,0.005509899413774402,0.0,0.014826345550184354,0.2552989197508421
54,61,11.704699910719626,-0.012832176835807951,0.004668209173094101,0.0,0.013654923625901615,0.24202560275311918
54,62,12.649110640673518,-0.011996410393149914,0.003998173013242581,0.0,0.012645127510812081,0.22963456607922622
54,63,13.601470508735444,-0.011248987011775652,0.003457584638908856,0.0,0.011768372883551734,0.21803278196681936
54,64,14.560219778561036,-0.010580404460822673,0.0030159291742704597,0.0,0.011001853813735757,0.20713659205567492
54,65,15.524174696260024,-0.009981339590411545,0.002650876666383112,0.0,0.010327356250245816,0.196871973045174
54,66,16.492422502470642,-0.009443257221384282,0.002345876465322347,0.0,0.009730274576792767,0.18717391287485183
54,67,17.46424919657298,-0.00895860582933651,0.002088503411648013,0.0,0.009198829539995157,0.17798545860240544
54,68,18.439088914585774,-0.008520821624569755,0.001869312705714457,0.0,0.008723458668984514,0.1692567012161788
54,69,19.4164878389476,-0.008124250823257628,0.0016810391637550604,0.0,0.008296345226018536,0.16094381535326593
54,70,20.396078054371138,-0.007764043573268972,0.0015180310172783623,0.0,0.007911054972444473,0.15300819956966355
54,71,21.37755832643195,-0.0074360446797136215,0.0013758448634073883,0.0,0.007562255587247878,0.145415728206728
54,72,22.360679774997898,-0.007136692126316374,0.001250952489322027,0.0,0.007245499060545595,0.1381361102102363
54,73,23.345235059857504,-0.006862927423365056,0.0011405262222908552,0.0,0.006957052025255322,0.13114234395409524
54,74,24.331050121192877,-0.006612118490389618,0.0010422800190960924,0.0,0.006693762661549872,0.1244102553635062
54,75,25.317977802344327,-0.006381994297668982,0.0009543505626874865,0.0,0.006452955618317959,0.117918106973316
54,76,26.30589287593181,-0.006170589921991168,0.0008752073869642343,0.0,0.006232348510439362,0.11164626676816823
54,77,27.294688127912362,-0.005976200546005998,0.00080358428484191,0.0,0.006029985130075138,0.10557692712933367
54,78,28.284271247461902,-0.005797343005898181,0.0007384264781964273,0.0,0.005844181687091713,0.09969386567615623
54,79,29.274562336608895,-0.005632723647600903,0.00067884957270678,0.0,0.005673483271554309,0.09398224111753731
54,80,30.265491900843113,-0.005481211427947094,0.000624107404449778,0.0,0.00551662838789662,0.08842841838095443
54,81,31.25699921617557,-0.005341815366506068,0.0005735666533610365,0.0,0.005372519903703302,0.08301981826164312
54,82,32.2490309931942,-0.005213665605094404,0.0005266866485677049,0.0,0.005240201128537327,0.07774478764794229
54,83,33.24154027718932,-0.005095997461838073,0.0004830031878937449,0.0,0.00511883602106725,0.07259248705145431
54,84,34.23448553724738,-0.004988137975733047,0.00044211548347723034,0.0,0.005007692738745108,0.06755279272426615
54,85,35.22782990761707,-0.004889494528032633,0.0004036755584155144,0.0,0.004906129910237104,0.06261621109998822
54,86,36.22154055254967,-0.004799545201107591,0.0003673795772491349,0.0,0.004813585139088605,0.05777380366820088
54,87,37.21558813185679,-0.004717830596282717,0.0003329607110657204,0.0,0.004729565346872239,0.053017120697773035
54,88,38.2099463490856,-0.004643946881905971,0.0003001832267974479,0.0,0.004653638642139581,0.04833814247563545
54,89,39.20459156782532,-0.004577539883582858,0.0002688375575749108,0.0,0.004585427462969468,0.04372922693396109
54,90,40.19950248448356,-0.004518300061814834,0.0002387361623198414,0.0,0.004524602789615364,0.03918306270846973
54,91,41.19465984809196,-0.00446595824962347,0.00020971002212358258,0.0,0.004470879262601374,0.034692626810331424
54,92,42.190046219457976,-0.0044202820452728595,0.00018160565130323318,0.0,0.004424011072810158,0.03025114620922279
54,93,43.18564576337837,-0.0043810727738584805,0.00015428252451430043,0.0,0.004383788515338593,0.025852062719785705
54,94,44.181444068749045,-0.004348162947073075,0.00012761083952606,0.0,0.004350035119474756,0.02148900066150583
54,95,45.17742799230607,-0.004321414163507503,0.00010146954942325849,0.0,0.004322605284087758,0.017155736825639555
54,96,46.17358552246078,-0.004300715402902751,7.574460897328498e-05,0.0,0.00430138236181736,0.012846172334490825
54,97,47.16990566028302,-0.004285981677253421,5.032738835321869e-05,0.0,0.004286277147335495,0.008554306019834052
54,98,48.16637831516918,-0.004277153009917026,2.5113213860760916e-05,0.0,0.0042772267351348925,0.004274208979983982
54,99,49.16299421312742,-0.002137104489991991,-0.0,0.0,0.002137104489991991,0.0
55,0,50.24937810560445,0.0020469100820283232,-0.0,0.0,0.0020469100820283232,0.0
55,1,49.25444142409901,0.004096524793179982,2.9361793302838234e-05,0.0,0.00409663001698277,0.0040938201640566465
55,2,48.25971404805462,0.004104664794897791,5.883519812665931e-05,0.0,0.004105086437459255,0.008193049586359963
55,3,47.265209192385896,0.004118286691006583,8.853336478743899e-05,0.0,0.0041192382094269,0.012303149753852228
55,4,46.2709412050371,0.004137441758453393,0.00011857216054656818,0.0,0.004139140449640552,0.01642962296837313
55,5,45.27692569068709,0.004162202533189687,0.00014907160068999836,0.0,0.0041648712188281315,0.020578033270759015
55,6,44.28317965096906,0.004192663601139946,0.00018015736973127708,0.0,0.004196532467429779,0.024754028034752504
55,7,43.289721643826724,0.004228942639952913,0.00021196246752657084,0.0,0.004234251284424658,0.028963360473038907
55,8,42.2965719651132,0.0042711817309917174,0.0002446290194595517,0.0,0.004278181475384038,0.03321191331465833
55,9,41.30375285612676,0.004319548966356283,0.0002783102957158619,0.0,0.004328505503456254,0.03750572393502234
55,10,40.311288741492746,0.004374240381722343,0.0003131729923278176,0.0,0.004385436835734153,0.041851011247370895
55,11,39.319206502675,0.00443548225258613,0.0003493998365401499,0.0,0.004449222747714573,0.04625420469846703
55,12,38.3275357934736,0.004503533799303107,0.00038719259167389886,0.0,0.0045201476507424655,0.050721975752543155
55,13,37.33630940518894,0.00457869035530626,0.00042677555277069804,0.0,0.0045985370219470125,0.05526127229707324
55,14,36.345563690772494,0.004661287063310364,0.00046839964483924926,0.0,0.004684762033857226,0.059879356463155675
55,15,35.35533905932738,0.004751703176398038,0.0005123472617674027,0.0,0.004779245002427869,0.06458384642369397
55,16,34.36568055487916,0.004850367054897824,0.0005589380175910208,0.0,0.0048824657986254,0.06938276281595175
55,17,33.37663853655727,0.004957761966150394,0.0006085356250752835,0.0,0.004994969401306997,0.07428458053348962
55,18,32.38826948140329,0.005074432812817088,0.0006615561724861163,0.0,0.0051173748095238464,0.07929828674825254
55,19,31.400636936215164,0.005200993936403123,0.0007184781420882802,0.0,0.005250385582713014,0.08443344615912379
55,20,30.4138126514911,0.005338138166002357,0.0007798546088400166,0.0,0.005394802340240096,0.08970027462105878
55,21,29.427877939124322,0.005486647307346756,0.0008463281825312682,0.0,0.005551537630941727,0.0951097224911285
55,22,28.442925306655784,0.005647404292710843,0.0009186494216379334,0.0,0.0057216336832415764,0.1006735692357523
55,23,27.459060435491963,0.005821407235376566,0.0009976996668336069,0.0,0.005906283672944818,0.1064045310765502
55,24,26.476404589747453,0.006009785648175163,0.0010845195364546228,0.0,0.00610685730650094,0.11231638370650543
55,25,25.495097567963924,0.006213819085086121,0.0011803447233162193,0.0,0.0063249317220062514,0.11842410237290052
55,26,24.515301344262525,0.006434958432226606,0.0012866512716512152,0.0,0.006562328970672378,0.12474402187667767
55,27,23.53720459187964,0.006674849982561799,0.001405213250512946,0.0,0.006821161672994008,0.13129401923735373
55,28,22.561028345356956,0.006935362230494485,0.0015381767551974485,0.0,0.0071038888644459515,0.13809372184180127
55,29,21.587033144922902,0.007218614937874429,0.0016881555741870002,0.0,0.0074133845754798455,0.1451647436983427
55,30,20.615528128088304,0.007527009314109989,0.001858355816713994,0.0,0.007753022349781617,0.15253095171755013
55,31,19.6468827043885,0.007863256882706199,0.0020527395331885745,0.0,0.008126779706288442,0.16021876232656268
55,32,18.681541692269406,0.008230402364384173,0.002276241196532622,0.0,0.008539367486204869,0.16825746548296253
55,33,17.72004514666935,0.008631831979807464,0.002535056283425416,0.0,0.008996390036440257,0.17667956705533103
55,34,16.76305461424021,0.009071251717315279,0.0028370286708422343,0.0,0.00950454309254665,0.18552112944257745
55,35,15.811388300841896,0.009552608139505273,0.0031921738208457034,0.0,0.010071856629710087,0.19482207048996159
55,36,14.866068747318506,0.010079903385062844,0.0036133883833876085,0.0,0.010707988973724334,0.204626345721588
55,37,13.92838827718412,0.010656819457837363,0.004117413940343775,0.0,0.01142457432524636,0.21498187726008727
55,38,13.0,0.011286003104158504,0.0047261411831678035,0.0,0.012235615086717552,0.22593998463726273
55,39,12.083045973594572,0.01196775208192584,0.005468353348473648,0.0,0.013157886541470223,0.23755388346840428
55,40,11.180339887498949,0.01269765543318599,0.006381992699352329,0.0,0.014211273141928703,0.2498754888011144
55,41,10.295630140987,0.013462430902675168,0.007516936390889184,0.0,0.0154188643717356,0.26294919433477626
55,42,9.433981132056603,0.014232728974482522,0.00893795835284028,0.0,0.016806477131694843,0.27680035060646474
55,43,8.602325267042627,0.01495105685174511,0.010726744154906265,0.0,0.01840100924267281,0.2914146522837413
55,44,7.810249675906654,0.015512514602462557,0.012979930855769317,0.0,0.020226633785980466,0.30670246430995496
55,45,7.0710678118654755,0.015736873942749696,0.01579613728716603,0.0,0.022297245450615448,0.3224396814886664
55,46,6.4031242374328485,0.01533590797217052,0.019237603430987127,0.0,0.024602346617727568,0.33817621219545435
55,47,5.830951894845301,0.013896908845589806,0.02324208841840064,0.0,0.027079858742456272,0.35311149743300746
55,48,5.385164807134504,0.01094172145504621,0.0274592525187084,0.0,0.02955895494238611,0.36597002988663396
55,49,5.0990195135927845,0.0061721704596992,0.031037297750197562,0.0,0.031645055535075337,0.3749949403430999
55,50,5.0,-2.8481409742264763e-05,0.032596111287308216,0.0,0.03259612373036529,0.37831437080603236
55,51,5.0990195135927845,-0.006229160180175386,0.031036974116132265,0.0,0.03165590306460624,0.37493797752361535
55,52,5.385164807134504,-0.010998791921014217,0.027458604867411474,0.0,0.029579526787736152,0.3658560504456816
55,53,5.830951894845301,-0.013954114029233522,0.023241115982074012,0.0,0.02710842618878986,0.3529403936815869
55,54,6.4031242374328485,-0.01539330205892439,0.019236305054258218,0.0,0.024637150411883395,0.33794782238721455
55,55,7.0710678118654755,-0.01579451141753538,0.01579451142264285,0.0,0.022336812261346758,0.32215378956373814
55,56,7.810249675906654,-0.015570450336871905,0.012977975558056465,0.0,0.020269848871624706,0.3063587995521438
55,57,8.602325267042627,-0.015009346192453116,0.010724457073031324,0.0,0.01844707165476945,0.2910128888899943
55,58,9.433981132056603,-0.014291427833184295,0.008935336721027282,0.0,0.01685482577273504,0.27634010716723756
55,59,10.295630140987,-0.013521595847854076,0.007513977017600176,0.0,0.015469111315577513,0.26243003322362574
55,60,11.180339887498949,-0.012757343784035743,0.006378691954504356,0.0,0.014263152928947163,0.2492969154715294
55,61,12.083045973594572,-0.012028022004767436,0.005464707148720327,0.0,0.013211220139277247,0.23691534565555425
55,62,13.0,-0.011346913711714438,0.00472214497511847,0.0,0.012290284941657362,0.22524087146199454
55,63,13.92838827718412,-0.010718430911750884,0.00411306268157291,0.0,0.011480507211466078,0.21422151823212537
55,64,14.866068747318506,-0.010142277002077413,0.00360867652106632,0.0,0.010765144170914002,0.20380400963849277
55,65,15.811388300841896,-0.009615806501752283,0.003187095267804446,0.0,0.010130217713613216,0.19393696422797055
55,66,16.76305461424021,-0.009135338787194816,0.002831576778847461,0.0,0.009564112181030407,0.1845723966349882
55,67,17.72004514666935,-0.0086968732199878,0.002529223813425588,0.0,0.009057183718073738,0.17566628665358092
55,68,18.681541692269406,-0.008296464863492184,0.0022700202855963636,0.0,0.00860141391447821,0.1671786501950126
