x,y,E_x,E_y,E_z
85,45,0.009121969292428922,-0.0005619475415311742,6.246267724063781e-05
85,46,0.009139722920298118,-0.00043968232823668463,5.455349142619026e-05
85,47,0.009179413467129638,-0.00031105587373794763,6.275696032533029e-05
85,48,0.009181167172634272,-0.0001898089784312662,5.5015384450851634e-05
85,49,0.00920389785715818,-6.035984131047556e-05,6.281770531062214e-05
85,50,0.009189768579628207,5.9985866473905025e-05,5.5289270012678915e-05
85,51,0.009195421297849476,0.00019027966328842572,6.264659181659527e-05
85,52,0.009165517314947469,0.00030986917980317663,5.537159612996334e-05
85,53,0.009153981568847183,0.000441009265740519,6.224547110247891e-05
85,54,0.009108400508187661,0.000559996657338746,5.5258449550052435e-05
85,55,0.00907957679462107,0.0006919466328527968,6.161634430015828e-05
85,56,0.009018404913622935,0.0008104758075049012,5.494564639829669e-05
85,57,0.00897220920075023,0.0009431445828120694,6.076136705726598e-05
85,58,0.008895522175327158,0.0010613298146984057,5.4428862857752724e-05
85,59,0.008831891638142353,0.0011945562396582926,5.9682879738023886e-05
85,60,0.008739757268115711,0.0013124628251458131,5.370380215412307e-05
85,61,0.008658657553437935,0.0014460020575192134,5.838346135493555e-05
85,62,0.008551140805187145,0.0015636277333603982,5.27663926815497e-05
85,63,0.008452575035696845,0.0016971399798363096,5.686600449457402e-05
85,64,0.008329745693232582,0.0018143979523900233,5.161301082823311e-05
85,65,0.00821376522420298,0.0019474403293136475,5.513380767999121e-05
85,66,0.008075708159026702,0.002064144873650385,5.0240720988956045e-05
85,67,0.007942424838296748,0.002196167122883806,5.319068090937212e-05
85,68,0.007789252613074664,0.002312022684109488,4.864752442595294e-05
85,69,0.007638852040736943,0.002442367341157381,5.104105954748667e-05
85,70,0.007470719301527165,0.002556961921628992,4.683260809137252e-05
85,71,0.007303474396901245,0.00268486930051387,4.8690121348851645e-05
85,72,0.007120593325486729,0.002797672685651731,4.479658427734151e-05
85,73,0.0069368774102993025,0.002922290764846458,4.614390117096967e-05
85,74,0.00673953341400222,0.0030326578717485217,4.2541712027700795e-05
85,75,0.006539832010463029,0.0031530568810375567,4.340939791092069e-05
85,76,0.0063283988121263235,0.0032602362440652746,4.007209163140596e-05
85,77,0.006113319415264988,0.0033754274939839304,4.049466837189458e-05
85,78,0.00588827275165027,0.0034785746523864347,3.739382421494297e-05
85,79,0.00565855194461793,0.003587532932410001,3.740890313986417e-05
85,80,0.005420481167462916,0.003685728267524599,3.451512943999924e-05
85,81,0.005176988586555395,0.003787416972466144,3.4162480117005956e-05
85,82,0.0049266055712521226,0.0038796873592395337,3.14464155648439e-05
85,83,0.0046703443793146004,0.003973085385393239,3.0766992102033985e-05
85,84,0.004408489271086363,0.004058428874795836,2.8200297602726243e-05
85,85,0.004140592953863577,0.004142558255858218,2.7235245705706235e-05
85,86,0.003868236414091803,0.004219970890603598,2.4791560960059356e-05
85,87,0.0035899618677728944,0.004293924115589334,2.3581229911927987e-05
85,88,0.003308203619954403,0.004362427901528566,2.1237069704690276e-05
85,89,0.0030209206454892314,0.0044253938703934445,1.9820053702806345e-05
85,90,0.002730984258453136,0.004484064880980063,1.7555620438727132e-05
85,91,0.002436161715945597,0.004535352506323705,1.5967853319417274e-05
85,92,0.0021393856987790717,0.004583348088914198,1.3767744565251067e-05
85,93,0.0018385747003686892,0.004622406641585685,1.2041670879458719e-05
85,94,0.0015364001159593691,0.0046589907229899405,9.8954634789334e-06
85,95,0.001231214745043908,0.0046854261425486165,8.059307174042643e-06
85,96,0.0009251696737399657,0.004709991697143745,5.962002811829743e-06
85,97,0.0006172658091524808,0.004723578240748967,4.039152469134492e-06
85,98,0.0003089471069517816,0.004735666086185283,1.9914732680820744e-06
85,99,-0.0,0.004736352866174655,-0.0
86,0,-0.0,-0.004429705044554036,-0.0
86,1,0.00031449428295169746,-0.004419354547583088,1.6496105190244928e-06
86,2,0.0006297099003416233,-0.00441772025369175,3.989486745562508e-06
86,3,0.0009417835253939981,-0.004395445459397526,4.9406205609933695e-06
86,4,0.0012560232157642244,-0.004381927428575207,7.957771177570863e-06
86,5,0.0015639978993026698,-0.0043479501634822535,8.207113592841389e-06
86,6,0.0018755892577583862,-0.004322806271465286,1.188389880681616e-05
86,7,0.0021778304535227267,-0.004277504548976099,1.1433127592826858e-05
86,8,0.0024851477190644677,-0.00424114000605778,1.5747404104069634e-05
86,9,0.002780086214041407,-0.004185038142564396,1.460326087404304e-05
